game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,high_danger_unblocked,assumed_danger_states,event_successful,side_of_rink,x_coord,y_coord,distance_to_net,angle_to_attacking_net,event_type,player_name_2,x_coord_2,y_coord_2,distance_to_net_2,angle_to_attacking_net_2,event_detail_1,event_detail_2,event_detail_3,frame_id_1,frame_id_2,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_10,away_position_10,away_x_10,away_y_10,away_player_7,away_position_7,away_x_7,away_y_7,away_player_8,away_position_8,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_player_7,home_position_7,home_x_7,home_y_7,home_player_8,home_position_8,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9,away_player_20,away_position_20,away_x_20,away_y_20,away_player_11,away_player_21,away_position_11,away_position_21,away_x_11,away_x_21,away_y_11,away_y_21,away_player_12,away_player_22,away_position_12,away_position_22,away_x_12,away_x_22,away_y_12,away_y_22,away_player_13,away_position_13,away_x_13,away_y_13,away_player_14,away_position_14,away_x_14,away_y_14,away_player_15,away_position_15,away_x_15,away_y_15,away_player_16,away_position_16,away_x_16,away_y_16,away_player_17,away_position_17,away_x_17,away_y_17,away_player_18,away_position_18,away_x_18,away_y_18,away_player_19,away_position_19,away_x_19,away_y_19,home_player_20,home_position_20,home_x_20,home_y_20,home_player_11,home_player_21,home_position_11,home_position_21,home_x_11,home_x_21,home_y_11,home_y_21,home_player_12,home_player_22,home_position_12,home_position_22,home_x_12,home_x_22,home_y_12,home_y_22,home_player_13,home_position_13,home_x_13,home_y_13,home_player_14,home_position_14,home_x_14,home_y_14,home_player_15,home_position_15,home_x_15,home_y_15,home_player_16,home_position_16,home_x_16,home_y_16,home_player_17,home_position_17,home_x_17,home_y_17,home_player_18,home_position_18,home_x_18,home_y_18,home_player_19,home_position_19,home_x_19,home_y_19
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,161,5 on 4,0,5,Alina Muller,Play,,0,t,0,43,10,45.60975773,44.55585557,Direct,Lara Christen,71,49,60.35105633,96.18293017,,,,,,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,160,5 on 4,0,5,Lara Christen,Play,,0,t,0,71,49,60.35105633,96.18293017,Direct,Lara Stalder,59,72,56.34048278,121.5741908,,,,,,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,156,5 on 4,0,5,Lara Stalder,Puck Recovery,,0,t,0,41,83,50.40089285,143.4711446,,,,,,,,,,,,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,155,5 on 4,0,5,Lara Stalder,Play,,0,t,0,29,77,38.91336531,152.4471884,Direct,Lara Christen,68,70,63.28704449,115.7552708,,,,,,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,153,5 on 4,0,5,Lara Christen,Play,,0,t,0,66,65,59.42432162,112.2490237,Direct,Alina Muller,52,33,42.08622102,76.95436294,,,,,,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,152,5 on 4,0,5,Alina Muller,Play,,0,t,0,47,35,36.77295202,78.23171107,Direct,Lara Stalder,35,61,30.30264015,127.6262336,,,,,,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,151,5 on 4,0,5,Lara Stalder,Play,,0,t,0,36,63,32.33032632,129.3517526,Direct,Phoebe Staenz,24,46,13.46291202,105.0684882,,,,,,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,133,5 on 4,0,5,Dominique Ruegg,Dump In/Out,,0,t,0,91,83,89.66744114,116.8508133,,,,,,,,,,1177,,1067,Rahel Enzler,Center,117.8728642,50.99682567,Dominique Ruegg,Center,104.5009863,71.60531478,Lara Christen,Defense,143.5020283,57.16762119,Evelina Raselli,Center,106.9799842,14.99102578,Nicole Vallario,Defense,88.79979597,28.78381737,Jillian Saulnier,Center,88.67553718,53.86918471,Emma Maltais,Center,111.7053906,48.34398642,Jocelyne Larocque,Defense,81.21379289,62.2259642,Renata Fast,Defense,73.35207347,30.84786327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,133,4 on 5,5,0,Dominique Ruegg,Zone Entry,,0,t,0,91,83,89.66744114,116.8508133,Dumped,Jocelyne Larocque,,,,,,,,1177,,1067,Rahel Enzler,Center,117.8728642,50.99682567,Dominique Ruegg,Center,104.5009863,71.60531478,Lara Christen,Defense,143.5020283,57.16762119,Evelina Raselli,Center,106.9799842,14.99102578,Nicole Vallario,Defense,88.79979597,28.78381737,Jillian Saulnier,Center,88.67553718,53.86918471,Emma Maltais,Center,111.7053906,48.34398642,Jocelyne Larocque,Defense,81.21379289,62.2259642,Renata Fast,Defense,73.35207347,30.84786327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,128,5 on 4,0,5,Rahel Enzler,Puck Recovery,,0,t,0,15,6,36.71852394,6.254032744,,,,,,,,,,1318,,1072,Dominique Ruegg,Center,0.307900757,45.53522439,Nicole Vallario,Defense,11.73648241,14.20055351,Rahel Enzler,Center,23.6719528,13.36328735,Evelina Raselli,Center,14.02945588,11.40879713,,,,,Ann-Renee Desbiens,Goalie,12.03567684,41.22061083,Emma Maltais,Center,17.0962705,34.46102706,Renata Fast,Defense,11.26715519,10.93183117,Jillian Saulnier,Center,27.76789317,26.52816516,Jocelyne Larocque,Defense,19.27296375,43.83488188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,128,5 on 4,0,5,Rahel Enzler,Play,,0,t,0,24,5,39.68941924,19.11972633,Indirect,Sinja Leemann,65,5,65.743821,55.22216863,,,,1330,1371,1072,Dominique Ruegg,Center,0.307900757,45.53522439,Nicole Vallario,Defense,11.73648241,14.20055351,Rahel Enzler,Center,23.6719528,13.36328735,Evelina Raselli,Center,14.02945588,11.40879713,,,,,Ann-Renee Desbiens,Goalie,12.03567684,41.22061083,Emma Maltais,Center,17.0962705,34.46102706,Renata Fast,Defense,11.26715519,10.93183117,Jillian Saulnier,Center,27.76789317,26.52816516,Jocelyne Larocque,Defense,19.27296375,43.83488188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,125,5 on 4,0,5,Sinja Leemann,Play,,0,f,0,67,29,57.60425332,76.4462359,Direct,Nicole Vallario,51,78,,,,,,1439,,1075,Rahel Enzler,Center,42.91264201,19.98638578,Nicole Vallario,Defense,20.05813183,41.55230525,Sinja Leemann,Defense,74.62974618,18.76151798,Evelina Raselli,Center,30.64364127,10.45049026,Dominique Ruegg,Center,10.77108462,32.84827294,Ann-Renee Desbiens,Goalie,11.13896785,39.78491213,Emma Maltais,Center,33.36165893,32.55191388,Jillian Saulnier,Center,49.23279551,27.40823967,Jocelyne Larocque,Defense,22.734766,36.77941535,Renata Fast,Defense,19.16293078,22.20795043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,109,5 on 4,0,5,Evelina Raselli,Dump In/Out,,0,f,0,102,15,95.06445182,73.18529843,,,,,,,,,,,,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,109,4 on 5,5,0,Evelina Raselli,Zone Entry,,0,f,0,102,15,95.06445182,73.18529843,Dumped,Claire Thompson,,,,,,,,,,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,98,5 on 4,0,5,Lara Stalder,Puck Recovery,,0,t,0,7,77,34.73110997,-173.3865395,,,,,,,,,,2328,,1102,Lara Stalder,Center,7.345884146,71.05721545,Alina Muller,Center,13.68243243,51.22655008,,,,,,,,,,,,,Claire Thompson,Defense,6.319444444,72.30555556,Ella Shelton,Defense,5.496651296,31.85402942,Sarah Nurse,Center,30.6969434,52.65371698,Laura Stacey,Center,16.73557692,75.81009615,Ann-Renee Desbiens,Goalie,11.95214286,44.20214286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,95,5 on 4,0,5,Lara Stalder,Play,,0,f,0,7,77,34.73110997,-173.3865395,Indirect,Alina Muller,3,41,,,,,,2328,,1105,Lara Stalder,Center,6.52275641,70.20641026,Alina Muller,Center,14.76463964,64.58408408,Keely Moy,Center,9.75,77.81490385,,,,,,,,,Claire Thompson,Defense,9.665983607,75.83401639,Ella Shelton,Defense,5.558946609,62.09909812,Sarah Nurse,Center,24.59935897,60.03846154,Laura Stacey,Center,19.98263889,74.68263889,Ann-Renee Desbiens,Goalie,11.82357143,44.07357143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,88,5 on 4,0,5,Alina Muller,Takeaway,,0,t,0,16,17,25.98557292,11.09372301,,,,,,,,,,2563,,1112,Lara Stalder,Center,2.691176471,29.27205882,Alina Muller,Center,15.73355263,5.657894737,Keely Moy,Center,22.90071429,45.3975,Laura Zimmermann,Center,57.48295455,3.144886364,,,,,Claire Thompson,Defense,12.76685393,52.19522472,Ella Shelton,Defense,20.59534663,17.26747388,Sarah Nurse,Center,11.97476852,9.900694444,Laura Stacey,Center,36.07336957,6.614130435,Ann-Renee Desbiens,Goalie,11.5,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,86,5 on 4,0,5,Alina Muller,Play,,0,t,0,12,18,24.52039967,2.337305859,Direct,Lara Stalder,17,13,30.10398645,11.49656302,,,,2572,2585,1114,Lara Stalder,Center,10.94495968,10.00866935,Alina Muller,Center,14.9770172,18.01173942,Keely Moy,Center,8.958974359,31.12986111,,,,,,,,,Claire Thompson,Defense,7.739444444,39.74738095,Ella Shelton,Defense,15.94034091,24.31818182,Sarah Nurse,Center,5.746822034,28.76557203,Laura Stacey,Center,38.41863984,13.38946827,Ann-Renee Desbiens,Goalie,11.50897436,40.74358974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Canada,away,1,85,5 on 4,0,5,Lara Stalder,Shot,0,0,t,0,28,18,29.8202951,34.75591255,Wristshot,,,,,,On Net,t,f,2612,,1115,Lara Stalder,Center,20.50608199,12.2374244,Alina Muller,Center,9.300185185,23.49268519,Keely Moy,Center,11.52884615,34.28125,,,,,,,,,Claire Thompson,Defense,16.72698413,37.79226191,Ella Shelton,Defense,14.5090311,22.59788676,Sarah Nurse,Center,12.92584746,36.67584746,Laura Stacey,Center,35.71452703,23.97128378,Ann-Renee Desbiens,Goalie,12.33012821,40.15705128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,208,5 on 4,8,3,Melodie Daoust,Puck Recovery,,0,t,0,33,17,33.67862824,40.78582148,,,,,,,,,,,,2192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,208,5 on 4,8,3,Melodie Daoust,Play,,0,t,0,33,17,33.67862824,40.78582148,Direct,Jocelyne Larocque,69,49,58.36308765,96.39439777,,,,,,2192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,204,5 on 4,8,3,Jocelyne Larocque,Play,,0,t,0,64,61,56.13599558,109.2418783,Direct,Sarah Nurse,21,63,22.80898946,153.9966542,,,,122,146,2196,Stefanie Wetli,Defense,20.39551305,51.02747933,Evelina Raselli,Center,37.96505147,40.45856204,Keely Moy,Center,51.55924101,54.91611866,Sarah Forster,Defense,21.81953237,41.82776245,Saskia Maurer,Goalie,12.20283546,42.70288223,Claire Thompson,Defense,68.24115147,34.61522749,Jocelyne Larocque,Defense,51.31244507,61.50008701,Melodie Daoust,Center,62.59296573,45.11184061,Sarah Nurse,Center,16.32798646,55.96288025,Natalie Spooner,Center,12.3395619,36.16824256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,203,5 on 4,8,3,Sarah Nurse,Play,,0,t,0,40,65,36.7049043,127.8065299,Direct,Claire Thompson,61,37,50.30159043,83.72270151,,,,185,208,2197,Stefanie Wetli,Defense,19.70119486,56.14151112,Evelina Raselli,Center,32.70995472,42.24102101,Sarah Forster,Defense,16.74838681,42.57406742,Saskia Maurer,Goalie,11.92790889,42.90566524,Keely Moy,Center,38.77432205,54.1405409,Natalie Spooner,Center,12.66150081,36.7173639,Sarah Nurse,Center,27.15159633,62.79316493,Jocelyne Larocque,Defense,37.31192148,53.8928424,Melodie Daoust,Center,56.32395562,54.46032386,Claire Thompson,Defense,65.30416249,38.38386757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,201,5 on 4,8,3,Claire Thompson,Play,,0,t,0,62,33,51.87725899,79.44819049,Direct,Sarah Nurse,59,55,49.60090725,104.5965755,,,,227,246,2199,Stefanie Wetli,Defense,23.44176451,47.76687837,Evelina Raselli,Center,42.60831672,38.31586339,Sarah Forster,Defense,18.88561147,36.62814461,Keely Moy,Center,30.14850889,47.1702223,Saskia Maurer,Goalie,11.39785163,40.72397339,Sarah Nurse,Center,55.08426936,60.6098208,Jocelyne Larocque,Defense,20.71798231,41.35436475,Melodie Daoust,Center,49.08704427,46.72735385,Claire Thompson,Defense,60.62022574,35.98195599,Natalie Spooner,Center,15.09720398,32.22342368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,199,5 on 4,8,3,Sarah Nurse,Play,,0,t,0,57,42,46.00271731,89.37724431,Direct,Melodie Daoust,51,57,42.5470328,109.9255807,,,,284,309,2201,Stefanie Wetli,Defense,19.84136908,46.7288437,Evelina Raselli,Center,35.3444991,37.09519091,Sarah Forster,Defense,21.35660143,37.81170677,Keely Moy,Center,38.92045922,45.21749442,Saskia Maurer,Goalie,10.56217106,40.74338607,Sarah Nurse,Center,60.48315785,39.08541007,Jocelyne Larocque,Defense,29.35941785,40.5354274,Melodie Daoust,Center,55.70861803,57.04620492,Claire Thompson,Defense,62.36935845,24.14932374,Natalie Spooner,Center,10.44653502,34.72543962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,192,5 on 4,8,3,Melodie Daoust,Play,,0,t,0,51,7,53.48130514,48.41094496,Direct,Claire Thompson,69,26,60.30132669,74.11986122,,,,489,509,2208,Stefanie Wetli,Defense,16.54652682,40.37792601,Evelina Raselli,Center,44.56030951,24.30818163,Sarah Forster,Defense,26.41228711,26.16370289,Keely Moy,Center,32.41145148,41.11921744,Saskia Maurer,Goalie,11.19248979,38.9984683,Sarah Nurse,Center,43.64085187,33.10558996,Melodie Daoust,Center,60.80356324,12.8439454,Jocelyne Larocque,Defense,51.19148846,60.49242165,Natalie Spooner,Center,10.00170849,26.30027102,Claire Thompson,Defense,70.16908373,31.16464754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,191,5 on 4,8,3,Claire Thompson,Play,,0,t,0,67,25,58.67069115,72.64597536,Direct,Jocelyne Larocque,55,68,50.85518656,120.0942415,,,,528,555,2209,Stefanie Wetli,Defense,18.07915309,41.95557714,Evelina Raselli,Center,44.02850516,31.73694562,Sarah Forster,Defense,25.89539574,30.99720059,Keely Moy,Center,33.57470112,43.12002549,Saskia Maurer,Goalie,12.16291332,39.77131934,Sarah Nurse,Center,43.74781072,38.15710419,Melodie Daoust,Center,69.50558167,18.96437126,Jocelyne Larocque,Defense,48.49115458,64.64816239,Claire Thompson,Defense,67.21811705,28.86542446,Natalie Spooner,Center,13.66100019,25.8730653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,189,5 on 4,8,3,Jocelyne Larocque,Play,,0,t,0,40,67,37.96379855,130.192046,Direct,Melodie Daoust,42,21,37.72598574,55.25681984,,,,601,624,2211,Stefanie Wetli,Defense,17.32938845,49.26262328,Evelina Raselli,Center,32.73852117,40.31696817,Sarah Forster,Defense,17.15590512,40.21736958,Keely Moy,Center,29.23236838,54.50515826,Saskia Maurer,Goalie,11.11340702,42.66831291,Sarah Nurse,Center,32.36228339,44.37287767,Melodie Daoust,Center,51.10582929,22.9502847,Jocelyne Larocque,Defense,32.03410318,66.44367935,Natalie Spooner,Center,14.62597521,41.06851381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,187,5 on 4,8,3,Melodie Daoust,Play,,0,f,0,36,23,31.70567772,52.04576912,Direct,Natalie Spooner,20,43,,,,,,650,,2213,Stefanie Wetli,Defense,19.75623563,42.09777993,Evelina Raselli,Center,30.64964167,33.81895974,Sarah Forster,Defense,27.15793416,30.60643323,Keely Moy,Center,28.37557455,46.90826869,Saskia Maurer,Goalie,14.91736158,39.28020296,Sarah Nurse,Center,33.86336636,41.63109158,Melodie Daoust,Center,37.38623684,24.51295661,Jocelyne Larocque,Defense,26.55898418,59.2254712,Natalie Spooner,Center,19.18062311,41.7041282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - Switzerland,home,2,185,5 on 4,8,3,Sarah Nurse,Puck Recovery,,0,t,0,43,36,32.65348373,78.51800865,,,,,,,,,,712,,2215,Evelina Raselli,Center,33.11674415,34.42216467,Sarah Forster,Defense,31.1840215,28.93460166,Keely Moy,Center,28.01006982,39.29777507,Saskia Maurer,Goalie,12.48584247,39.84739736,Stefanie Wetli,Defense,17.3491793,41.8331252,Melodie Daoust,Center,31.11143878,24.07221243,Natalie Spooner,Center,23.84264159,32.54079397,Jocelyne Larocque,Defense,27.10274834,51.3235812,Sarah Nurse,Center,39.36258771,36.70670985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
