game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,frame_id_1,frame_id_2,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9,away_player_8,away_position_8,home_player_8,home_position_8
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,652,5 on 4,2,1,Lara Christen,Play,t,63,36,Direct,Lara Stalder,49.0,56.0,,,,4586.0,4604.0,2948,Keely Moy,Center,16.88791816066667,38.52135603366666,Phoebe Staenz,Center,27.164189611999998,41.07908322966667,Lara Stalder,Center,63.309970238,68.10684523799999,Alina Muller,Center,56.6875,8.305555555566666,Lara Christen,Defense,65.523275862,31.626293103333335,,,22.250935579,46.634088479,Yekaterina Dobrodeyeva,Center,45.79605263133333,39.427631579,Angelina Goncharenko,Defense,24.417250000000003,38.375,Valeria Pavlova,Left Wing,37.028688525,23.163934426,Valeria Merkusheva,Goalie,14.851515151666666,41.934772727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,650,5 on 4,2,1,Lara Stalder,Shot,f,36,53,Wristshot,,,,Missed,t,f,4628.0,,2950,Keely Moy,Center,18.5,46.60822884033333,Phoebe Staenz,Center,27.249953703666666,42.66143518533333,Lara Stalder,Center,41.21772017033334,54.339701704666666,Alina Muller,Center,47.808760684000006,20.967948718,,,,,,,30.3375,52.975,Yekaterina Dobrodeyeva,Center,38.121453762,44.95331112866667,Angelina Goncharenko,Defense,23.646428571333335,40.182142857,Valeria Pavlova,Left Wing,29.972222222333336,40.65154320966667,Valeria Merkusheva,Goalie,15.175389983666665,44.13115763533334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,647,5 on 4,2,1,Alina Muller,Puck Recovery,t,41,3,,,,,,,,4706.0,,2953,Keely Moy,Center,14.9453125,36.2890625,Phoebe Staenz,Center,27.724056603666668,38.155660377333334,Lara Stalder,Center,40.425,67.66875,Alina Muller,Center,42.218560606,3.4784090909,,,,,Yekaterina Dobrodeyeva,Center,39.35231854833333,41.091481855,Angelina Goncharenko,Defense,20.976261869,27.665667166333332,Valeria Pavlova,Left Wing,34.998585858999995,18.358787878999998,Valeria Merkusheva,Goalie,12.661931818,40.352272727333336,,,31.637685185333332,51.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,647,5 on 4,2,1,Alina Muller,Play,t,43,4,Direct,Lara Christen,72.0,33.0,,,,4732.0,4761.0,2953,Keely Moy,Center,14.9453125,36.2890625,Phoebe Staenz,Center,27.724056603666668,38.155660377333334,Lara Stalder,Center,40.425,67.66875,Alina Muller,Center,42.218560606,3.4784090909,,,,,Yekaterina Dobrodeyeva,Center,39.35231854833333,41.091481855,Angelina Goncharenko,Defense,20.976261869,27.665667166333332,Valeria Pavlova,Left Wing,34.998585858999995,18.358787878999998,Valeria Merkusheva,Goalie,12.661931818,40.352272727333336,,,31.637685185333332,51.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,645,5 on 4,2,1,Lara Christen,Play,t,66,38,Direct,Lara Stalder,48.0,66.0,,,,4795.0,4817.0,2955,Keely Moy,Center,17.434196428666667,40.775714285666666,Phoebe Staenz,Center,33.42727272733333,36.08068181833333,Lara Stalder,Center,53.70772727266667,69.598636364,Alina Muller,Center,60.79754310366666,8.634030172533333,Lara Christen,Defense,68.90916666666666,34.297777778,Yekaterina Dobrodeyeva,Center,50.010579803000006,40.593292682999994,Angelina Goncharenko,Defense,22.5375,33.425,Valeria Pavlova,Left Wing,53.284883721,25.488372093333332,Valeria Merkusheva,Goalie,15.220714285666666,42.25571428566666,,,26.522670454666663,45.55460227266666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,643,5 on 4,2,1,Lara Stalder,Play,t,38,63,Direct,Alina Muller,43.0,26.0,,,,4847.0,4870.0,2957,Keely Moy,Center,17.727777778,47.886111111333335,Phoebe Staenz,Center,24.958333333333332,41.635416666666664,Lara Stalder,Center,41.05357142866667,68.91071428566667,Alina Muller,Center,56.18965517233333,22.280172413666666,,,,,Yekaterina Dobrodeyeva,Center,41.34375,53.28605769233333,Angelina Goncharenko,Defense,21.847982804333334,41.81084656066666,Valeria Pavlova,Left Wing,34.625,41.4125,Valeria Merkusheva,Goalie,14.739374999999999,43.991875,,,27.053577075333333,58.92165349133334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,642,5 on 4,2,1,Alina Muller,Shot,f,40,27,Slapshot,,,,On Net,f,f,4887.0,,2958,Keely Moy,Center,17.233816425,45.768961352333335,Phoebe Staenz,Center,23.209090909,43.013446970000004,Lara Stalder,Center,31.406240188333335,67.70817111466667,Alina Muller,Center,47.40925589833333,26.11774047233333,,,,,Yekaterina Dobrodeyeva,Center,32.190441176,54.62256787333333,Angelina Goncharenko,Defense,20.403869047666667,41.37341269866667,Valeria Pavlova,Left Wing,28.011111110999998,41.459444444333336,Valeria Merkusheva,Goalie,12.891875,43.1175,,,25.655826799333333,61.009354953999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,639,4 on 5,1,2,Valeria Pavlova,Puck Recovery,t,15,16,,,,,,,,4955.0,,2961,Keely Moy,Center,13.046408045333333,17.008620689333334,Phoebe Staenz,Center,24.3203125,38.48046875,Lara Stalder,Center,22.735887096666666,70.37903225800001,Alina Muller,Center,45.25881410233333,10.403044872033332,,,,,Yekaterina Dobrodeyeva,Center,30.166426146333333,35.30314091666666,Angelina Goncharenko,Defense,12.314190821666667,28.201992753666666,Valeria Pavlova,Left Wing,14.355357142666666,13.702976190433333,Valeria Merkusheva,Goalie,11.841165412666667,40.930921053,,,9.856617647066667,48.930147059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,638,4 on 5,1,2,Valeria Pavlova,Dump In/Out,t,23,4,,,,,,,,4980.0,,2962,Keely Moy,Center,23.278080258666666,9.1174027022,Phoebe Staenz,Center,32.97666666666667,28.83833333333333,Lara Stalder,Center,32.38435483866667,70.77286290333333,Alina Muller,Center,56.26923076933333,6.850961538466667,,,,,Yekaterina Dobrodeyeva,Center,39.616740822333334,33.66977196933333,Angelina Goncharenko,Defense,16.345253623,21.704673913,Valeria Pavlova,Left Wing,26.536217948666668,5.966025641033334,Valeria Merkusheva,Goalie,12.111673281,41.001388889000005,,,14.493534482666666,48.71551724133334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,636,4 on 5,1,2,Yekaterina Dobrodeyeva,Puck Recovery,t,64,26,,,,,,,,5046.0,,2964,Keely Moy,Center,48.82002923966666,16.993274853666666,Phoebe Staenz,Center,63.527027027,32.847972973,Lara Stalder,Center,58.296065573999996,65.26204918,Alina Muller,Center,74.16212292633332,25.013656360000002,,,,,Yekaterina Dobrodeyeva,Center,68.10768398266667,21.944264069,Angelina Goncharenko,Defense,33.23916666666666,26.36,Valeria Pavlova,Left Wing,59.236792717,15.068697479,Valeria Merkusheva,Goalie,12.013888888,42.416666666000005,,,32.41752845533333,47.368886179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,636,4 on 5,1,2,Yekaterina Dobrodeyeva,Play,t,64,26,Direct,Valeria Pavlova,80.0,4.0,,,,5046.0,5078.0,2964,Keely Moy,Center,48.82002923966666,16.993274853666666,Phoebe Staenz,Center,63.527027027,32.847972973,Lara Stalder,Center,58.296065573999996,65.26204918,Alina Muller,Center,74.16212292633332,25.013656360000002,,,,,Yekaterina Dobrodeyeva,Center,68.10768398266667,21.944264069,Angelina Goncharenko,Defense,33.23916666666666,26.36,Valeria Pavlova,Left Wing,59.236792717,15.068697479,Valeria Merkusheva,Goalie,12.013888888,42.416666666000005,,,32.41752845533333,47.368886179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,633,5 on 4,2,1,Valeria Pavlova,Zone Entry,f,126,4,Carried,Lara Christen,,,,,,5148.0,,2967,Keely Moy,Center,104.64794080233334,11.2349420852,Phoebe Staenz,Center,118.98981324333334,28.107809847,Lara Stalder,Center,113.79807692333334,59.22756410266666,Alina Muller,Center,122.96606606666666,7.4052552553,Lara Christen,Defense,142.34375,20.984375,Yekaterina Dobrodeyeva,Center,112.04545454666666,29.622727273,Valeria Pavlova,Left Wing,120.56179078,2.6239066193666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,629,5 on 4,2,1,Alina Muller,Puck Recovery,t,193,11,,,,,,,,5200.0,,2971,Keely Moy,Center,169.02083333333334,24.382449495,Phoebe Staenz,Center,180.83139535,4.761627907,Lara Stalder,Center,179.27173913,44.82336956533333,Alina Muller,Center,189.31895161,10.289919354799999,Lara Christen,Defense,180.49038462,38.548076923,Valeria Pavlova,Left Wing,181.79253846333333,9.933038461533332,,,,,,,,,,,,,,,,,Andrea Brandli,Goalie,188.20486111,41.41630116966667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,627,5 on 4,2,1,Alina Muller,Play,t,195,43,Indirect,Lara Christen,197.0,43.0,,,,5339.0,5380.0,2973,Phoebe Staenz,Center,192.10367647,19.349509804333334,Lara Stalder,Center,194.2729105566667,64.54076246333334,Alina Muller,Center,197.49393696666667,36.353579059666664,Lara Christen,Defense,182.98998317,43.19587542033333,Andrea Brandli,Goalie,188.25,42.360013671333334,Valeria Pavlova,Left Wing,171.99455128333332,36.50384615366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,107,5 on 4,2,3,Veronika Korzhakova,Faceoff Win,t,169,21,Forehand,Alina Muller,,,,,,,,3493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,105,5 on 4,2,3,Olga Sosina,Puck Recovery,t,138,3,,,,,,,,,,3495,Alina Muller,Center,156.30182369000002,29.759600267666666,Lara Stalder,Center,157.58060154666666,40.294203618,Andrea Brandli,Goalie,184.66023174333336,39.868018719333335,Stefanie Wetli,Defense,177.14426126333333,37.956276771333336,Shannon Sigrist,Defense,174.30700753666667,26.68588138466667,Anna Shokhina,Right Wing,191.23800480333333,36.008039274,Nina Pirogova,Center,170.09176068333332,19.310925726333334,Veronika Korzhakova,Center,164.16035883,32.924672418,Olga Sosina,Left Wing,132.36946587,13.278207355666666,Anna Shibanova,Defense,129.66431888,51.880635102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,104,5 on 4,2,3,Olga Sosina,Play,t,135,5,Direct,Anna Shibanova,133.0,58.0,,,,77.0,102.0,3496,Alina Muller,Center,156.9243352566667,30.091802593,Lara Stalder,Center,156.27749365333332,48.14936706633333,Andrea Brandli,Goalie,184.94302045999999,42.67303269433333,Stefanie Wetli,Defense,177.91517273333332,41.61505764033333,Shannon Sigrist,Defense,176.62078039666667,32.125534417333334,Anna Shokhina,Right Wing,195.82059807333331,47.715314060666664,Nina Pirogova,Center,164.1987242666667,18.12660792266667,Veronika Korzhakova,Center,165.09403824333333,40.504425875,Olga Sosina,Left Wing,130.80839773,15.605571349666667,Anna Shibanova,Defense,129.15480049333334,55.450534094666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,101,5 on 4,2,3,Anna Shibanova,Play,t,127,43,Direct,Olga Sosina,135.0,4.0,,,,194.0,215.0,3499,Alina Muller,Center,157.57258691,30.260890319666668,Lara Stalder,Center,145.2341542,40.675449439666664,Andrea Brandli,Goalie,187.45370921,43.32856905566667,Stefanie Wetli,Defense,175.61498089,47.50974471533333,Shannon Sigrist,Defense,184.66153416333333,38.07739383333333,Anna Shokhina,Right Wing,175.24537657333335,81.42972406533333,Veronika Korzhakova,Center,157.88723136333334,39.507260931000005,Olga Sosina,Left Wing,131.32357292666669,13.239028088333333,Anna Shibanova,Defense,125.72666662333333,39.145931968666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,98,5 on 4,2,3,Olga Sosina,Play,t,151,3,Direct,Anna Shibanova,129.0,30.0,,,,272.0,295.0,3502,Alina Muller,Center,161.37372343333334,25.803743599333334,Lara Stalder,Center,154.61172246333334,34.673809052,Stefanie Wetli,Defense,167.20095822333332,48.575081251,Andrea Brandli,Goalie,184.59821673,39.66099835166666,Shannon Sigrist,Defense,172.10866521,33.95657786533334,Anna Shokhina,Right Wing,133.73383498666666,69.913557827,Veronika Korzhakova,Center,163.12960130666667,35.33911981633333,Olga Sosina,Left Wing,150.25199272666666,10.03594427,Anna Shibanova,Defense,128.48187807,28.769991548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,96,5 on 4,2,3,Anna Shibanova,Play,t,130,29,Direct,Anna Shokhina,135.0,61.0,,,,322.0,340.0,3504,Alina Muller,Center,169.71899204000002,33.03393732766667,Lara Stalder,Center,150.7104604766667,39.586317609000005,Stefanie Wetli,Defense,161.31748475666666,49.35697269133333,Andrea Brandli,Goalie,183.26178728000002,44.09255517266667,Shannon Sigrist,Defense,182.49744225333333,37.059205690333336,Veronika Korzhakova,Center,164.94054016666666,42.630536975000005,Olga Sosina,Left Wing,150.82127743333334,12.265337557,Anna Shibanova,Defense,129.05529892727273,35.235527362727275,Anna Shokhina,Right Wing,136.42673204333335,55.602120348999996,Nina Pirogova,Center,184.75941886,39.0392956705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,95,5 on 4,2,3,Anna Shokhina,Shot,f,151,58,Snapshot,,,,Missed,t,f,374.0,,3505,Alina Muller,Center,172.98012599,33.64342310466667,Lara Stalder,Center,158.14339466,45.31218799733333,Stefanie Wetli,Defense,159.98983995,51.480785579,Andrea Brandli,Goalie,182.79098649333335,43.728070814666665,Shannon Sigrist,Defense,180.49855399999998,40.35375959833333,Veronika Korzhakova,Center,171.37378400666665,43.29312991766667,Anna Shokhina,Right Wing,150.38370885666666,53.546748607333335,Nina Pirogova,Center,181.56048115000002,43.88313914566667,Olga Sosina,Left Wing,150.21164210333333,18.01696992966667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,92,5 on 4,2,3,Anna Shokhina,Puck Recovery,t,189,72,,,,,,,,462.0,,3508,Alina Muller,Center,178.24170344,37.3843669,Lara Stalder,Center,183.83238631333333,64.40750307566667,Stefanie Wetli,Defense,177.63129074,43.199835244333336,Andrea Brandli,Goalie,185.3731836,43.80342099,Shannon Sigrist,Defense,180.64412386333333,45.19570153633333,Nina Pirogova,Center,180.13792601333336,40.855810678,Veronika Korzhakova,Center,176.44027925666666,57.621500989,Anna Shokhina,Right Wing,184.38040151666667,65.94217952566666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Switzerland,Olympic (Women) - Olympic Athletes from Russia,away,3,91,4 on 5,3,2,Lara Stalder,Puck Recovery,t,191,75,,,,,,,,503.0,,3509,Alina Muller,Center,173.45202615333335,36.93837348566667,Stefanie Wetli,Defense,179.44106975666668,41.95249544233333,Andrea Brandli,Goalie,185.3731836,43.80342099,Lara Stalder,Center,179.55306450666666,69.21239117833333,Shannon Sigrist,Defense,181.94787538999998,48.285042071333336,Nina Pirogova,Center,180.08646864,37.61615091433334,Veronika Korzhakova,Center,178.12263861,66.14814425833333,Anna Shokhina,Right Wing,175.26590010333334,69.91237493833334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,78,5 on 4,2,3,Anna Shokhina,Puck Recovery,t,185,80,,,,,,,,,,3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,74,5 on 4,2,3,Anna Shokhina,Play,t,155,81,Direct,Anna Shibanova,131.0,79.0,,,,976.0,1004.0,3526,Alina Muller,Center,159.21938775666666,51.5,Stefanie Wetli,Defense,176.83341463333332,42.51191056933333,Shannon Sigrist,Defense,173.56382978666667,50.07180851066666,Lara Stalder,Center,150.72649572,78.49198717933334,Andrea Brandli,Goalie,183.93136201000002,44.928985507,Anna Shokhina,Right Wing,148.84237287666667,83.34303610833334,Veronika Korzhakova,Center,170.79498931666666,52.60573717966667,Nina Pirogova,Center,172.625,42.375,Olga Sosina,Left Wing,129.51587496333335,19.043379075666667,Anna Shibanova,Defense,128.21302083333333,73.35416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,73,5 on 4,2,3,Anna Shibanova,Play,t,131,70,Direct,Olga Sosina,131.0,9.0,,,,1020.0,1049.0,3527,Alina Muller,Center,160.79081633666667,50.091836735,Stefanie Wetli,Defense,171.04862240333335,38.132209801,Shannon Sigrist,Defense,173.109375,47.036458333333336,Lara Stalder,Center,151.74038462,68.64182692300001,Andrea Brandli,Goalie,183.9375,43.148097826333334,Anna Shokhina,Right Wing,141.22033898666666,80.538135593,Veronika Korzhakova,Center,170.75721154,47.252403846,Nina Pirogova,Center,172.3995310233333,39.022519147333334,Olga Sosina,Left Wing,130.88010205,10.415816326533333,Anna Shibanova,Defense,124.41458333333334,63.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,70,5 on 4,2,3,Olga Sosina,Play,f,152,10,Direct,Anna Shokhina,150.0,72.0,,,,1101.0,,3530,Alina Muller,Center,170.66776316,43.4375,Stefanie Wetli,Defense,168.07523148,24.03125,Shannon Sigrist,Defense,179.75,44.82978723433334,Lara Stalder,Center,153.58492316,41.75563063066667,Andrea Brandli,Goalie,185.45010212333332,43.079483252,Anna Shokhina,Right Wing,147.92209596666666,73.23093434333333,Veronika Korzhakova,Center,167.29878048666666,40.396341463333336,Nina Pirogova,Center,180.30257575666667,37.89356060533333,Olga Sosina,Left Wing,158.45003535333333,13.203552491666667,Anna Shibanova,Defense,138.47969348666666,33.347058823333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,69,5 on 4,2,3,Anna Shokhina,Puck Recovery,t,137,73,,,,,,,,1154.0,,3531,Alina Muller,Center,172.68092105,46.854166666666664,Stefanie Wetli,Defense,172.58966049666665,32.97654321,Shannon Sigrist,Defense,179.58809523666665,50.687040618666664,Lara Stalder,Center,150.32460716666668,49.27828409766666,Andrea Brandli,Goalie,185.64828431333333,45.09926470566666,Anna Shokhina,Right Wing,138.78492646666666,75.742647059,Veronika Korzhakova,Center,166.63838137333332,43.397871396666666,Nina Pirogova,Center,178.76641414333332,38.924242424666666,Olga Sosina,Left Wing,153.75,18.0,Anna Shibanova,Defense,136.25,37.705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,66,5 on 4,2,3,Anna Shokhina,Play,t,133,69,Direct,Olga Sosina,153.0,13.0,,,,1240.0,1275.0,3534,Alina Muller,Center,162.20710784333332,42.96752450966667,Stefanie Wetli,Defense,174.65648148,41.07129629633334,Shannon Sigrist,Defense,174.91018518666667,48.736111111,Lara Stalder,Center,152.31647727333333,60.10151515133334,Andrea Brandli,Goalie,184.66789215666668,43.490441176,Anna Shokhina,Right Wing,136.27786195000002,75.047222222,Veronika Korzhakova,Center,162.96394231000002,46.46875,Nina Pirogova,Center,175.02798507,43.60820895533333,Olga Sosina,Left Wing,143.13858299666666,9.1920242915,Anna Shibanova,Defense,129.08661223000001,41.00110085233334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,63,5 on 4,2,3,Olga Sosina,Shot,f,164,18,Snapshot,,,,On Net,t,f,1305.0,,3537,Alina Muller,Center,174.37587587,37.672972973,Stefanie Wetli,Defense,177.13995454666667,21.479272727333335,Shannon Sigrist,Defense,180.64285714333334,43.16679894166667,Lara Stalder,Center,171.40132978666668,50.08891844,Andrea Brandli,Goalie,187.38346938333333,39.44622448933333,Anna Shokhina,Right Wing,172.78457446666667,71.63829787233334,Veronika Korzhakova,Center,176.15972222,42.42129629633334,Nina Pirogova,Center,183.01178728000002,39.229714912,Olga Sosina,Left Wing,175.61141304,19.948369565333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,62,5 on 4,2,3,Nina Pirogova,Puck Recovery,t,193,35,,,,,,,,1361.0,,3538,Alina Muller,Center,176.57361487,37.354527027,Stefanie Wetli,Defense,185.4000512833333,28.482935897333334,Shannon Sigrist,Defense,186.07267442,41.407730405,Lara Stalder,Center,178.48404255333335,48.632978722999994,Andrea Brandli,Goalie,187.76428571666665,40.83571428566667,Anna Shokhina,Right Wing,183.77195721666666,70.680839625,Veronika Korzhakova,Center,178.98290598333332,43.754985755,Nina Pirogova,Center,191.77604166666666,38.135416666666664,Olga Sosina,Left Wing,186.1603260866667,20.021739130333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,61,5 on 4,2,3,Nina Pirogova,Play,t,196,34,Direct,Olga Sosina,191.0,19.0,,,,1390.0,1418.0,3539,Alina Muller,Center,176.49927845666667,37.579207317000005,Stefanie Wetli,Defense,192.53380893333332,32.77729528533333,Shannon Sigrist,Defense,187.83169066,45.46555001866667,Lara Stalder,Center,182.35831322666667,46.156925861,Andrea Brandli,Goalie,187.8969985566667,41.73451659433333,Anna Shokhina,Right Wing,183.29435483999998,69.71774193533334,Veronika Korzhakova,Center,178.16025641,42.935897436,Nina Pirogova,Center,197.76041666999998,37.15416666666667,Olga Sosina,Left Wing,189.39285714333334,15.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,59,5 on 4,2,3,Olga Sosina,Play,t,184,12,Direct,Anna Shibanova,133.0,18.0,,,,1449.0,1483.0,3541,Alina Muller,Center,169.35208157666665,36.00420521433333,Stefanie Wetli,Defense,182.74292929,29.773573974999998,Shannon Sigrist,Defense,181.50697831666668,42.96693766933333,Lara Stalder,Center,172.79639175333332,44.87242268,Andrea Brandli,Goalie,187.53778195666666,41.0,Anna Shokhina,Right Wing,163.45564516000002,67.78225806466666,Veronika Korzhakova,Center,172.76746794666667,39.808974359,Nina Pirogova,Center,195.88357834666667,29.047318743333335,Olga Sosina,Left Wing,177.40625,8.9375,Anna Shibanova,Defense,133.31578948333333,22.184210524999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Switzerland,home,3,57,5 on 4,2,3,Anna Shibanova,Play,t,130,24,Direct,Anna Shokhina,152.0,74.0,,,,1503.0,1529.0,3543,Alina Muller,Center,158.70149964333334,37.687059985666664,Stefanie Wetli,Defense,171.58055555666667,34.53977591,Shannon Sigrist,Defense,174.40903547666667,44.114329268333336,Lara Stalder,Center,165.82608695666667,49.88586956533333,Andrea Brandli,Goalie,185.29941860666668,43.71802325566667,Anna Shokhina,Right Wing,151.74539130333332,76.19821739133334,Veronika Korzhakova,Center,168.65835569666666,44.735986881,Nina Pirogova,Center,182.44863014,33.172945205333335,Olga Sosina,Left Wing,161.72503858,5.958641975333333,Anna Shibanova,Defense,134.17236842,24.402631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
