game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_player_8,away_position_8,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_player_8,home_position_8,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,123,5 on 4,1,0,Viivi Vainikka,Penalty Taken,f,185,42,Roughing,Anna Savonina,,,,,,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,1,123,4 on 5,0,1,Anna Savonina,Penalty Taken,f,185,43,Roughing,Viivi Vainikka,,,,,,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,123,5 on 4,1,0,Noora Tulus,Faceoff Win,t,169,64,Backhand,Yekaterina Dobrodeyeva,,,,,,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1059,4 on 5,2,0,Susanna Tapani,Faceoff Win,t,169,65,Backhand,Veronika Korzhakova,,,,,,1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1058,4 on 5,2,0,Ronja Savolainen,Puck Recovery,t,175,76,,,,,,,,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1058,4 on 5,2,0,Ronja Savolainen,Play,f,175,76,Direct,Michelle Karvinen,171.0,51.0,,,,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1055,5 on 4,0,2,Anna Shibanova,Puck Recovery,t,104,67,,,,,,,,1345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1052,5 on 4,0,2,Anna Shibanova,Play,t,95,79,Direct,Veronika Korzhakova,64.0,53.0,,,,1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1049,5 on 4,0,2,Veronika Korzhakova,Play,t,43,41,Direct,Nina Pirogova,54.0,1.0,,,,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1047,4 on 5,2,0,Susanna Tapani,Takeaway,t,54,84,,,,,,,,1353,Anna Shibanova,Defense,48.61905673375,31.234453874583334,,,87.08005050199999,73.477954887,,,26.061810833043477,56.022902780434784,Nina Pirogova,Center,62.329992142916666,73.13153030625,,,,,Susanna Tapani,Center,64.2783813225,72.00564868666667,,,77.47916666625001,65.32291666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1046,4 on 5,2,0,Susanna Tapani,Play,t,83,81,Direct,Jenni Hiirikoski,130.0,27.0,,,,1354,Nina Pirogova,Center,71.05866530736841,73.9321658636842,Anna Shibanova,Defense,41.33785271,33.53282112,Valeria Pavlova,Left Wing,99.86702449724137,18.641279041034483,Anna Shokhina,Right Wing,118.02279870769232,68.68775369538461,,,,,Susanna Tapani,Center,77.49212008026315,74.48547689921052,,,67.59814814833334,69.35694444444444,,,114.1539406,57.14634432363636,Jenni Hiirikoski,Defense,126.62608923333333,24.85436699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1044,4 on 5,2,0,Jenni Hiirikoski,Play,f,151,12,Indirect,Susanna Tapani,89.0,2.0,,,,1356,Anna Shokhina,Right Wing,128.25881021481482,52.46229642555556,Valeria Pavlova,Left Wing,131.514277,22.252041353333333,,,,,,,,,,,,,Jenni Hiirikoski,Defense,143.10376226333335,23.54917839366667,,,113.30508125,42.33236113416667,Anni Keisala,Goalie,185.71080796363637,39.25066934454546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1041,5 on 4,0,2,Anna Shibanova,Takeaway,t,89,83,,,,,,,,1359,Anna Shokhina,Right Wing,99.32292210099999,34.02397316125,Nina Pirogova,Center,67.38319220576923,38.11186210269231,Anna Shibanova,Defense,103.12066531333333,11.253273920761904,,,65.4022237137037,28.551182032592592,Valeria Pavlova,Left Wing,115.44624511764705,10.204142796470588,Susanna Tapani,Center,113.02090391904763,48.42122613095238,,,86.25264109275,51.01753414425,,,143.47883490666666,47.33875565733333,Jenni Hiirikoski,Defense,147.871183975,24.443216692500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1040,4 on 5,2,0,Anna Shibanova,Zone Entry,f,125,80,Carried,Jenni Hiirikoski,,,,,,1360,Anna Shokhina,Right Wing,106.444757490625,45.17152844875,Anna Shibanova,Defense,118.67492026875,10.936212188125,Nina Pirogova,Center,60.274095849999995,44.759853555,,,72.31578577333333,25.83566005,Valeria Pavlova,Left Wing,112.9329062625,12.198040701875,Susanna Tapani,Center,122.01265714375,41.47392609875,,,98.74041952727272,44.87488876818182,,,146.4550107076923,46.77305493846154,Jenni Hiirikoski,Defense,147.0235646909091,23.762551790909093,,,,,,,114.98297920000002,9.90454266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1037,5 on 4,0,2,Anna Shibanova,Play,f,157,82,Indirect,Veronika Korzhakova,180.0,80.0,,,,1363,Valeria Pavlova,Left Wing,140.84699773,10.997594469333334,Anna Shibanova,Defense,150.07452891666668,10.7563647954,Anna Shokhina,Right Wing,160.63431448666668,69.68860343966666,Veronika Korzhakova,Center,142.0670620125,30.377585797416668,,,,,Anni Keisala,Goalie,185.39733704,38.040447019666665,Susanna Tapani,Center,152.04374533,16.688761270666667,,,176.05329918,42.15609338233333,Jenni Hiirikoski,Defense,153.90062111999998,12.078329882666667,Petra Nieminen,Center,153.2879619533333,38.112068877999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1036,4 on 5,2,0,Susanna Tapani,Takeaway,t,180,5,,,,,,,,1364,Valeria Pavlova,Left Wing,153.15510895333333,11.641286874333334,Anna Shokhina,Right Wing,175.76061850333332,69.55152821033333,Veronika Korzhakova,Center,159.46271104333334,24.303300721000003,Anna Shibanova,Defense,150.08442083,12.667458715,,,,,Anni Keisala,Goalie,184.80799919333333,39.481903257,,,183.95160226333334,46.17563004633334,Petra Nieminen,Center,154.26660226,28.296413497333333,Susanna Tapani,Center,165.72816972,14.787154485999999,Jenni Hiirikoski,Defense,159.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1036,4 on 5,2,0,Susanna Tapani,Dump In/Out,f,180,5,,,,,,,,1364,Valeria Pavlova,Left Wing,153.15510895333333,11.641286874333334,Anna Shokhina,Right Wing,175.76061850333332,69.55152821033333,Veronika Korzhakova,Center,159.46271104333334,24.303300721000003,Anna Shibanova,Defense,150.08442083,12.667458715,,,,,Anni Keisala,Goalie,184.80799919333333,39.481903257,,,183.95160226333334,46.17563004633334,Petra Nieminen,Center,154.26660226,28.296413497333333,Susanna Tapani,Center,165.72816972,14.787154485999999,Jenni Hiirikoski,Defense,159.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1033,5 on 4,0,2,Nina Pirogova,Puck Recovery,t,78,57,,,,,,,,1367,Nina Pirogova,Center,74.01768033100001,24.538666133333333,,,,,,,,,,,,,,,,,Petra Nieminen,Center,99.63118470666667,26.188552364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1031,5 on 4,0,2,Nina Pirogova,Play,t,57,43,Direct,Valeria Pavlova,97.0,67.0,,,,1369,Nina Pirogova,Center,53.59302721314815,52.544550997037035,Anna Shokhina,Right Wing,94.28322765749999,63.81971468541667,Valeria Pavlova,Left Wing,95.90571930375,15.636967232708335,,,,,,,,,Petra Nieminen,Center,70.79240644685186,52.504359560185186,,,110.81632290526316,63.83428164947369,Susanna Tapani,Center,103.24189011333334,24.070318086666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,1023,4 on 5,2,0,Petra Nieminen,Puck Recovery,t,2,44,,,,,,,,1377,Maria Sorokina,Goalie,13.47079366,40.79863731566666,Valeria Pavlova,Left Wing,7.4586919805,29.289998292,Veronika Korzhakova,Center,15.074859542166667,37.33389155666667,,,12.650321870299999,46.965634277333336,,,,,Petra Nieminen,Center,6.052855280833333,39.98981748066667,Susanna Tapani,Center,5.677584154333333,29.66163961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1021,5 on 4,0,2,Valeria Pavlova,Penalty Taken,f,30,56,Holding,Susanna Tapani,,,,,,1379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,1021,4 on 4,0,2,Alexandra Vafina,Faceoff Win,t,31,64,Backhand,Petra Nieminen,,,,,,1379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,458,5 on 4,0,5,Veronika Korzhakova,Faceoff Win,t,169,64,Backhand,Susanna Tapani,,,,,,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,457,5 on 4,0,5,Valeria Pavlova,Puck Recovery,t,165,77,,,,,,,,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,456,5 on 4,0,5,Valeria Pavlova,Play,t,163,78,Direct,Anna Shibanova,136.0,81.0,,,,1944,Veronika Korzhakova,Center,166.49914165454544,25.28251428772727,Valeria Pavlova,Left Wing,158.40423255454544,13.761424106363636,Anna Shibanova,Defense,133.8233916590909,12.120398785454546,Nina Pirogova,Center,147.76289809545455,36.150071782727274,Anna Shokhina,Right Wing,177.3448199681818,21.328295313636364,Anni Keisala,Goalie,183.28395442727273,38.51021071636364,Ronja Savolainen,Defense,176.09624812727273,26.721853445909094,Susanna Tapani,Center,153.07027881818183,23.797236450454545,Michelle Karvinen,Left Wing,150.74382445,35.80071523045455,Jenni Hiirikoski,Defense,160.19064380454546,17.437561315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,455,5 on 4,0,5,Anna Shibanova,Play,f,130,75,Indirect,Anna Shokhina,192.0,56.0,,,,1945,Veronika Korzhakova,Center,171.48473359333332,29.940134117333333,Valeria Pavlova,Left Wing,154.25234402333334,11.138950356666667,Anna Shibanova,Defense,130.25365738666667,16.238892227,Nina Pirogova,Center,150.56885561666667,37.653777426000005,Anna Shokhina,Right Wing,185.45501638,27.453981914666667,Anni Keisala,Goalie,182.56582582666667,39.21539950333333,Susanna Tapani,Center,141.16199795,22.204096414666665,Jenni Hiirikoski,Defense,158.11667538,19.285081174000002,Ronja Savolainen,Defense,182.48108580666667,29.018687209333333,Michelle Karvinen,Left Wing,148.92120348666668,36.907553745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,452,4 on 5,5,0,Ronja Savolainen,Takeaway,t,199,48,,,,,,,,1948,Anna Shokhina,Right Wing,193.60182339666665,47.959712122,Veronika Korzhakova,Center,195.65427188333334,42.319702252,Nina Pirogova,Center,168.82557237999998,41.35006866766666,,,,,,,,,Anni Keisala,Goalie,183.29974839333332,40.984329172,Ronja Savolainen,Defense,195.18597638666668,43.65399244,Jenni Hiirikoski,Defense,181.55204384666666,33.72538007033334,Susanna Tapani,Center,156.55282879666666,28.479121222666667,Michelle Karvinen,Left Wing,174.86087611,44.680630668333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,449,4 on 5,5,0,Jenni Hiirikoski,Puck Recovery,t,197,43,,,,,,,,1951,Anna Shokhina,Right Wing,198.58571168260872,53.099665834782606,Nina Pirogova,Center,175.72200898260868,43.77300153913043,Valeria Pavlova,Left Wing,185.7888308304348,28.388188964347822,Veronika Korzhakova,Center,193.86151193043477,45.01913989086957,,,,,Anni Keisala,Goalie,183.6213883478261,41.50616867826087,Jenni Hiirikoski,Defense,192.30789449130435,44.13400083478261,Susanna Tapani,Center,177.44673848695652,37.62334695913044,Michelle Karvinen,Left Wing,179.35196536086957,47.174207061304344,Ronja Savolainen,Defense,193.9939562117647,44.74598733117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,448,4 on 5,5,0,Jenni Hiirikoski,Dump In/Out,f,195,35,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,442,5 on 4,0,5,Valeria Merkusheva,Puck Recovery,t,1,45,,,,,,,,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,442,5 on 4,0,5,Valeria Merkusheva,Play,t,1,45,Indirect,Anna Shibanova,1.0,45.0,,,,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,439,5 on 4,0,5,Anna Shibanova,Play,t,20,10,Direct,Anna Shokhina,70.0,4.0,,,,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,435,5 on 4,0,5,Anna Shokhina,Play,t,89,41,Direct,Anna Shibanova,118.0,41.0,,,,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,434,4 on 5,5,0,Anna Shibanova,Zone Entry,f,124,40,Carried,Jenni Hiirikoski,,,,,,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,431,4 on 5,5,0,Michelle Karvinen,Puck Recovery,t,140,82,,,,,,,,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,431,4 on 5,5,0,Michelle Karvinen,Play,t,140,82,Indirect,Ronja Savolainen,168.0,85.0,,,,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,429,4 on 5,5,0,Ronja Savolainen,Dump In/Out,f,169,79,,,,,,,,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,424,5 on 4,0,5,Valeria Merkusheva,Puck Recovery,t,0,42,,,,,,,,1976,Nina Pirogova,Center,29.751733252666668,55.56451777233334,Valeria Merkusheva,Goalie,7.920808189666667,39.055132134333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,423,5 on 4,0,5,Valeria Merkusheva,Play,t,0,42,Direct,Nina Pirogova,1.0,42.0,,,,1977,Valeria Merkusheva,Goalie,9.221816431333334,38.53855190033333,Nina Pirogova,Center,10.025674701000002,52.72736077533333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,412,5 on 4,0,5,Nina Pirogova,Play,t,46,27,Direct,Angelina Goncharenko,63.0,61.0,,,,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,410,5 on 4,0,5,Angelina Goncharenko,Play,t,85,67,Direct,Alexandra Vafina,123.0,47.0,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,409,5 on 4,0,5,Alexandra Vafina,Dump In/Out,f,123,47,,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,409,4 on 5,5,0,Alexandra Vafina,Zone Entry,f,125,49,Dumped,Nelli Laitinen,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,405,4 on 5,5,0,Nelli Laitinen,Puck Recovery,t,196,23,,,,,,,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,405,4 on 5,5,0,Nelli Laitinen,Play,t,196,23,Direct,Ella Viitasuo,180.0,14.0,,,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,404,4 on 5,5,0,Petra Nieminen,Puck Recovery,t,181,4,,,,,,,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,404,4 on 5,5,0,Petra Nieminen,Play,t,183,4,Indirect,Nelli Laitinen,199.0,30.0,,,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,400,4 on 5,5,0,Nelli Laitinen,Dump In/Out,f,185,57,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,400,5 on 4,0,5,Nina Pirogova,Puck Recovery,t,139,4,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,399,5 on 4,0,5,Nina Pirogova,Play,f,135,1,Direct,Anna Shokhina,159.0,11.0,,,,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,397,4 on 5,5,0,Ella Viitasuo,Puck Recovery,t,181,66,,,,,,,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,2,395,4 on 5,5,0,Ella Viitasuo,Dump In/Out,f,195,34,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,392,5 on 4,0,5,Anna Shokhina,Puck Recovery,t,112,79,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,390,5 on 4,0,5,Anna Shokhina,Play,t,72,78,Direct,Angelina Goncharenko,59.0,4.0,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,387,5 on 4,0,5,Angelina Goncharenko,Play,t,73,5,Direct,Anna Shokhina,56.0,38.0,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,384,4 on 5,5,0,Anna Shokhina,Zone Entry,t,124,29,Carried,Nelli Laitinen,,,,,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,383,5 on 4,0,5,Anna Shokhina,Shot,f,148,35,Snapshot,,,,Blocked,t,f,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,2,381,5 on 4,0,5,Fanuza Kadirova,Puck Recovery,t,154,45,,,,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
